algorithm,gid,dataset,n_runs,n_metric_complete,n_valid_output,median_train_log_nmse_penalized,median_train_log_nmse_valid_only,median_valid_log_nmse_penalized,median_valid_log_nmse_valid_only,median_id_test_log_nmse_penalized,median_id_test_log_nmse_valid_only,median_ood_test_log_nmse_penalized,median_ood_test_log_nmse_valid_only,median_seconds
udsr,g0024,strogatz_predprey2,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.546173405696619,-11.546173405696619,123.644
udsr,g0025,strogatz_barmag2,5,5,5,-3.6097776685407195,-3.6097776685407195,-3.813419526941155,-3.813419526941155,-3.4259077380687653,-3.4259077380687653,1.9851813609419835,1.9851813609419835,3601.84
udsr,g0026,strogatz_barmag1,5,5,5,-3.816565653019363,-3.816565653019363,-3.898759122725435,-3.898759122725435,-3.6772105869155487,-3.6772105869155487,1.7644083972408566,1.7644083972408566,3602.053
udsr,g0027,feynman_I_12_11,5,5,5,-2.606757878110337,-2.606757878110337,-2.5812818273551685,-2.5812818273551685,-2.57125918418198,-2.57125918418198,-0.9925886080724581,-0.9925886080724581,3604.176
udsr,g0028,feynman-ii.4.23,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,29.555
udsr,g0029,strogatz_vdp1,5,5,5,-11.46401280954283,-11.46401280954283,-11.233343950605853,-11.233343950605853,-11.632571364625221,-11.632571364625221,-11.976587122373251,-11.976587122373251,28.123
udsr,g0030,feynman-iii.7.38,5,5,5,-11.270802135927816,-11.270802135927816,-11.27080213647428,-11.27080213647428,-11.270802137243257,-11.270802137243257,-11.270802136251636,-11.270802136251636,31.011
udsr,g0031,II.11.27_1_0,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,579.368
udsr,g0032,feynman-i.13.12,5,5,5,2.425537198228944,2.425537198228944,2.6446115183320407,2.6446115183320407,2.319325078500769,2.319325078500769,1.3962315112586712,1.3962315112586712,3602.201
udsr,g0033,feynman-iii.10.19,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,794.453
udsr,g0034,CRK11,5,5,5,-7.9285935342386935,-7.9285935342386935,-7.62174544775536,-7.62174544775536,-7.7110463794763096,-7.7110463794763096,-3.9527646477972116,-3.9527646477972116,622.682
udsr,g0035,feynman-i.32.5,5,5,5,-1.0945576328594062,-1.0945576328594062,-1.094557590298444,-1.094557590298444,-1.0945576313595489,-1.0945576313595489,-1.0945576928663376,-1.0945576928663376,3602.031
udsr,g0036,CRK10,5,5,5,-8.673039992753386,-8.673039992753386,-8.691860572932892,-8.691860572932892,-8.610517931072778,-8.610517931072778,-4.197779507998434,-4.197779507998434,2121.18
udsr,g0037,CRK34,5,5,5,-9.759868316112115,-9.759868316112115,-9.811637038293513,-9.811637038293513,-9.74194244697327,-9.74194244697327,-5.316829620319681,-5.316829620319681,3601.842
udsr,g0038,PO19,5,5,5,-3.992077962517409,-3.992077962517409,-4.0146290456091185,-4.0146290456091185,-4.0022934823103045,-4.0022934823103045,3.682014975439829,3.682014975439829,3602.026
udsr,g0039,CRK0,5,5,5,-7.987891777559263,-7.987891777559263,-7.965839595154578,-7.965839595154578,-8.104696760292612,-8.104696760292612,-5.034439732237019,-5.034439732237019,3601.898
udsr,g0040,feynman-i.29.16,5,5,5,-1.5330540457685247,-1.5330540457685247,-1.4028674343549272,-1.4028674343549272,-1.3634382492163724,-1.3634382492163724,-1.0526490200490426,-1.0526490200490426,3602.332
udsr,g0041,PO41,5,5,5,-4.233830904535548,-4.233830904535548,-4.225022439778506,-4.225022439778506,-4.205391772529302,-4.205391772529302,1.2861948624768424,1.2861948624768424,3602.073
udsr,g0042,feynman_test_15,5,5,5,-2.7802294073969103,-2.7802294073969103,-2.79568437763761,-2.79568437763761,-2.791949278140991,-2.791949278140991,-2.1790770472432013,-2.1790770472432013,3604.688
udsr,g0043,CRK33,5,5,5,-8.921504874295193,-8.921504874295193,-9.017400076410999,-9.017400076410999,-9.03547249829255,-9.03547249829255,-4.439929476795712,-4.439929476795712,3601.985
udsr,g0044,feynman-i.15.3t,5,5,5,-7.80355937132755,-7.80355937132755,-7.852982720543832,-7.852982720543832,-7.8133502309573615,-7.8133502309573615,-4.312809762278909,-4.312809762278909,3602.067
udsr,g0045,feynman-bonus.20,5,5,5,-0.3638342464602586,-0.3638342464602586,-0.4310709828960184,-0.4310709828960184,-0.33163681922490457,-0.33163681922490457,-0.13287427468092256,-0.13287427468092256,3602.067
udsr,g0046,II.6.15b_3_0,5,5,5,-1.2948579334638923,-1.2948579334638923,-1.1336101069874571,-1.1336101069874571,-1.2577798008504648,-1.2577798008504648,-0.5204181003584635,-0.5204181003584635,3602.938
udsr,g0047,BPG5,5,5,5,-9.572019210386024,-9.572019210386024,-9.601144388050656,-9.601144388050656,-9.640949914147342,-9.640949914147342,-5.839128768309234,-5.839128768309234,2056.302
udsr,g0048,MatSci21,5,5,5,-5.521539577519378,-5.521539577519378,-5.491298014290743,-5.491298014290743,-5.522749800558734,-5.522749800558734,-5.344909607255505,-5.344909607255505,3601.831
udsr,g0049,BPG3,5,5,5,-10.908549226876369,-10.908549226876369,-10.913154384298045,-10.913154384298045,-10.89523922707017,-10.89523922707017,-11.207354366849819,-11.207354366849819,35.601
udsr,g0050,BPG9,5,5,5,-8.776670575502695,-8.776670575502695,-8.705797642047663,-8.705797642047663,-8.884378591070147,-8.884378591070147,-5.1437814542828155,-5.1437814542828155,3601.938
