dataset_id,global_index,dataset_name,family,subgroup,srsd_variant,basename,selection_mode,candidate_advantage_side,algorithm,taxonomy,prompt_semantics_mode,llm_model_assignment,semantic_background_preview,train_nmse,valid_nmse_raw_observed_not_used_for_probe4,id_nmse,ood_nmse,finite_train,finite_id,finite_ood,finite_id_ood,finite_train_id_ood,log_train_nmse_clipped,log_id_nmse_clipped,log_ood_nmse_clipped,combined_log_id_ood_nmse,gap_log_ood_minus_id,delta_id_minus_train,delta_ood_minus_id,id_ood_explosion_gt_100,train_id_ood_explosion_gt_100,raw_result_status,outer_status,budget_exhausted,probe4_success,normalized_status_for_probe4,wall_time_seconds,expression_artifact_available,equation_present,artifact_valid,sympy_parse_ok,canonical_artifact_error,raw_equation_char_count,normalized_expression_char_count,raw_equation_token_count,normalized_expression_token_count,ast_node_count,tree_depth,expression_complexity_bucket,expected_n_features,used_variable_count,variable_coverage_ratio,uses_all_features,uses_no_features_constant,operator_count,operator_set,operator_category_count,parameter_count,expression_health_label,raw_equation_preview,normalized_expression_preview,source_result_path,uses_linear_ops,uses_product_power_ops,uses_trig_ops,uses_exp_log_ops,uses_root_abs_inv_ops,uses_constant_symbols,uses_complex_symbols
g0003,3,feynman-ii.11.20,srsd,srsd/srsd-feynman_hard,hard non-dummy,feynman-ii.11.20,strict,llmsr,tpsr,pretrained_neural,none_or_original_e1,,,0.9802386212894484,0.9536613150952808,0.9396038585907144,0.999998625019036,1,1,1,1,1,-0.0086681903334282634,-0.02705520841080649,-5.9714705590943183e-07,-0.0135279027789312,0.02705461126375058,-0.018387018077378227,0.02705461126375058,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3619.333,1,1,1,1,,271,173,136,79,57,19,medium,4,4,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,(((0.030000000000000002 + x_2) - (-0.01 + (-0.001 * x_1))) * ((0.001 + (0.9 * ((-0.001 + (-0.9 * ((3.0 + (-9.0 * 1/((0.4 + (-4.0 * (((-0.4 + (0.4 * x_3)) + (0.02 + (0.6 * 1/(((0...,(0.001*x2 + 9.0)*(0.9*(-0.9*(3.0 - 9.0/(0.4 - 4.0*(0.4*x3 - 0.38 + 0.6/((9.0 - 9.0*x0)*(0.9*x1 + 0.001)))**2))**3 - 0.001)**2 + 0.001)*(0.001*x1 + x2 + 0.040000000000000002),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-01/tpsr/feynman-ii.11.20/result.json,1,1,0,0,0,0,0
g0003,3,feynman-ii.11.20,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.20,strict,llmsr,e2esr,pretrained_neural,none_or_original_e1,,,1.1194931243054586e+41,5.432957807803379e+41,1.0199502275382911e+42,2.837596998166651e+33,1,1,1,1,1,12,12,12,12,0,0,0,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0003,3,feynman-ii.11.20,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.20,strict,llmsr,imcts,mcts,none_or_original_e1,,,0.37475078500541714,0.5695744982642907,1.2332777467938008,0.9868970131085415,1,1,1,1,1,-0.42625744874475602,0.091060895181315327,-0.005728165438058202,0.042666364871628559,-0.096789060619373535,0.51731834392607134,-0.096789060619373535,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0003,3,feynman-ii.11.20,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.20,strict,llmsr,qlattice,graph_hybrid,none_or_original_e1,,,0.09150382304863343,0.3652428194083963,0.47196680163034566,0.31530011043582107,1,1,1,1,1,-1.0385607606413045,-0.32608854877230431,-0.50127587713773036,-0.41368221295501734,-0.17518732836542605,0.71247221186900023,-0.17518732836542605,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0003,3,feynman-ii.11.20,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.20,strict,llmsr,ragsr,rag_hybrid,none_or_original_e1,,,1.8412745245698896e+227,1.5790927626655825e+228,6.3623681257162296e+227,7.276374922529946e+223,1,1,1,1,1,12,12,12,12,0,0,0,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0003,3,feynman-ii.11.20,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.20,strict,llmsr,udsr,rl_hybrid,none_or_original_e1,,,0.9597015115327522,1.203357085465316,1.1076258466945892,0.9999943613695496,1,1,1,1,1,-0.017863821180583397,0.044393081549759954,-2.4488329941581544e-06,0.022195316358382899,-0.044395530382754109,0.062256902730343351,-0.044395530382754109,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Spin magnetic moment given Spin state There are 3 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m, Spin state""; 2 distractor/meaningless va",7.427689081321026e+70,7.507215613994719e+70,7.305563165516736e+70,2.3522246987925176e+74,1,1,1,1,1,12,12,12,12,0,0,0,1,1,ok,ok,0,1,success_completed,3612.192,1,1,1,1,,26,26,13,13,11,3,simple,3,3,1,1,0,2,add;mul,2,0,finite_but_exploded,c0 + c1*x0 + c2*x1 + c3*x2,c0 + c1*x0 + c2*x1 + c3*x2,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0004_feynman-iii.12.43/result.json,1,1,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,dso,rl_policy,none_or_original_e1,,,0.6804191392458309,0.7028100725662677,0.685035867456173,1.1020078233663448,1,1,1,1,1,-0.16722347878676494,-0.16428668890101464,0.042184677667103064,-0.061051005616955784,0.20647136656811771,0.0029367898857503016,0.20647136656811771,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3615.305,1,1,1,1,,31,31,18,18,13,8,simple,3,1,0.33333333333333331,0,0,4,add;exp;mul;sin,4,0,metric_ok_artifact_ok,x1*exp(-x1 - exp(sin(exp(x1)))),x0*exp(-x0 - exp(sin(exp(x0)))),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-01/dso/feynman-iii.12.43/result.json,1,1,1,1,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,gplearn,classic_gp,none_or_original_e1,,,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3608.15,1,1,1,1,,21,15,12,9,7,5,simple,3,2,0.66666666666666663,0,0,4,log;mul;pow;sin,3,0,metric_ok_artifact_ok,"log(sin(div(X0, X2)))",log(sin(x0/x2)),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-01/gplearn/feynman-iii.12.43/result.json,0,1,1,1,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Spin magnetic moment given Spin state There are 3 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m, Spin state""; 2 distractor/meaningless va",0.9999999999999994,1.0000000000000002,1.0000000000000004,1.0,1,1,1,1,1,-2.4108186663832183e-16,1.9286549331065737e-16,0,9.6432746655328684e-17,-1.9286549331065737e-16,4.339473599489792e-16,-1.9286549331065737e-16,0,0,ok,ok,0,1,success_completed,3611.551,1,1,1,1,,21,21,13,13,12,5,simple,3,3,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0*x0/(c1*x1 + c2*x2),c0*x0/(c1*x1 + c2*x2),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0004_feynman-iii.12.43/result.json,1,1,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ok,ok,0,1,success_completed,9.458,1,1,1,1,,37,1,16,1,1,1,constant_or_trivial,3,0,0,0,1,0,,0,0,metric_ok_artifact_ok,(0.000 + (0.000 * sin((0.357 * X3)))),0,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-01/pyoperon/feynman-iii.12.43/result.json,0,0,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,pysr,evolutionary_gp,none_or_original_e1,,,24.57688928463181,25.407619395280168,22.590974020336443,199.6146717525343,1,1,1,1,1,1.3905269130495406,1.3539349561323186,2.3001924589302734,1.8270637075312961,0.94625750279795473,-0.036591956917221946,0.94625750279795473,1,1,timed_out,timed_out,1,1,success_budget_exhausted,3603.844,1,1,1,1,,2,2,1,1,1,1,constant_or_trivial,3,1,0.33333333333333331,0,0,0,,0,0,finite_but_exploded,x0,x0,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-01/pysr/feynman-iii.12.43/result.json,0,0,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,tpsr,pretrained_neural,none_or_original_e1,,,1.7577467656622714e+49,1.7255306079797818e+49,1.7950032144902288e+49,4.512177440696518e+49,1,1,1,1,1,12,12,12,12,0,0,0,1,1,timed_out,timed_out,1,1,success_budget_exhausted,3619.242,1,1,1,1,,135,79,34,20,12,6,simple,3,2,0.66666666666666663,0,0,3,add;exp;mul,3,0,finite_but_exploded,(-2.528889002373358e-08 + (-42.48610189670687 * exp(((-38.33947104246406 + (0.4809631171677188 * x_1)) - (31.539471042464072 + x_0))))),-1.9063732597843314e-29*exp(-x0 + 0.4809631171677188*x1) - 2.528889002373358e-8,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-01/tpsr/feynman-iii.12.43/result.json,1,1,0,1,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,e2esr,pretrained_neural,none_or_original_e1,,,4.996394955877606e+61,4.9204605759235286e+61,5.0974402543976616e+61,3.2053421625032634e+61,1,1,1,1,1,12,12,12,12,0,0,0,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,imcts,mcts,none_or_original_e1,,,0.35714284835269217,0.37465626762984416,0.371153208461537,0.1721977660680686,1,1,1,1,1,-0.44715804203127574,-0.43044678080409404,-0.76397248697414022,-0.59720963388911708,-0.33352570617004618,0.016711261227181695,-0.33352570617004618,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,qlattice,graph_hybrid,none_or_original_e1,,,0.25388820251666866,0.24257150192991087,0.25205538883406425,0.5093003404990939,1,1,1,1,1,-0.59535747912213699,-0.59850401310033929,-0.29302603347073297,-0.44576502328553613,0.30547797962960632,-0.0031465339782023038,0.30547797962960632,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,ragsr,rag_hybrid,none_or_original_e1,,,0.970347038583708,0.9703773206728652,0.9699936451861697,0.9807716910625237,1,1,1,1,1,-0.013072915231476977,-0.013231110960168005,-0.0084320780956086278,-0.010831594527888316,0.0047990328645593772,-0.00015819572869102752,0.0047990328645593772,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0004,4,feynman-iii.12.43,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.12.43,strict,pysr,udsr,rl_hybrid,none_or_original_e1,,,8.670541590453701e-12,8.669180198919096e-12,8.681068337477842e-12,8.676873740381782e-12,1,1,1,1,1,-11.061953774219365,-11.061426824993923,-11.061636722042769,-11.061531773518347,-0.0002098970488457752,0.00052694922544205269,-0.0002098970488457752,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard non-dummy,feynman-ii.11.27,strict,pysr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Polarizability given Number of atom, Molecular polarizability, Vacuum permittivity",1546286.486961507,1732055.5770300864,1620757.538553237,1514335.384917573,1,1,1,1,1,6.1892899605913154,6.2097180502931169,6.1802220704668178,6.1949700603799673,-0.029495979826299035,0.020428089701801433,-0.029495979826299035,1,1,ok,ok,1,1,success_budget_exhausted,3901.123,1,1,1,1,,16,16,9,9,7,3,simple,3,3,1,1,0,2,add;mul,2,0,finite_but_exploded,c0 + c1*x0*x1*x2,c0 + c1*x0*x1*x2,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0005_feynman-ii.11.27/result.json,1,1,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard non-dummy,feynman-ii.11.27,strict,pysr,dso,rl_policy,none_or_original_e1,,,0.6539266254570996,1.0319259463567003,0.9108808566451956,0.1359796014109121,1,1,1,1,1,-0.18447097942315682,-0.040538425096612429,-0.86652623618216906,-0.45353233063939075,-0.82598781108555663,0.14393255432654439,-0.82598781108555663,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3603.325,1,1,1,1,,45,45,29,29,25,7,medium,3,3,1,1,0,5,add;cos;log;mul;pow,4,0,metric_ok_artifact_ok,x1*x2**2*(x1*cos(x2) - x3)/log(x1/x2**2) - x2,x0*x1**2*(x0*cos(x1) - x2)/log(x0/x1**2) - x1,/home/anonymous/e1tmp/dso_out/anon-node-01/dso/g005_h/result.json,1,1,1,1,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard non-dummy,feynman-ii.11.27,strict,pysr,gplearn,classic_gp,none_or_original_e1,,,9.415118868946173e+35,1.0,1.0,1.0,1,1,1,1,1,12,0,0,0,0,-12,0,0,1,timed_out,timed_out,1,1,success_budget_exhausted,3608.971,1,1,1,1,,2,2,1,1,1,1,constant_or_trivial,3,1,0.33333333333333331,0,0,0,,0,0,metric_ok_artifact_ok,X2,x1,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-01/gplearn/feynman-ii.11.27/result.json,0,0,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard non-dummy,feynman-ii.11.27,strict,pysr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Polarizability given Number of atom, Molecular polarizability, Vacuum permittivity",1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ok,ok,0,1,success_completed,3606.694,1,1,1,1,,42,42,33,33,22,6,medium,3,3,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0*x0*x1/(x2*(-c1**2*x0**2/(9*x2**2) + 1)),c0*x0*x1/(x2*(-c1**2*x0**2/(9*x2**2) + 1)),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0005_feynman-ii.11.27/result.json,1,1,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard non-dummy,feynman-ii.11.27,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ok,ok,0,1,success_completed,8.121,1,1,1,1,,37,1,16,1,1,1,constant_or_trivial,3,0,0,0,1,0,,0,0,metric_ok_artifact_ok,(0.000 + (0.000 * sin((0.357 * X3)))),0,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-01/pyoperon/feynman-ii.11.27/result.json,0,0,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard non-dummy,feynman-ii.11.27,strict,pysr,pysr,evolutionary_gp,none_or_original_e1,,,9.92881510657819e+79,1.7413257291695403e+80,1.2296606642778583e+80,7.926391986457765e+77,1,1,1,1,1,12,12,12,12,0,0,0,1,1,timed_out,timed_out,1,1,success_budget_exhausted,3601.762,1,1,1,1,,2,2,1,1,1,1,constant_or_trivial,3,1,0.33333333333333331,0,0,0,,0,0,finite_but_exploded,x1,x0,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/02.E1选择验证/remote_reruns/e1_repair_remaining_20260426/anon-node-03/pysr/pysr/g0005_feynman-ii.11.27/result.json,0,0,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard non-dummy,feynman-ii.11.27,strict,pysr,tpsr,pretrained_neural,none_or_original_e1,,,0.9244031723797336,0.9089749512663589,0.9248371344192547,0.986818010675274,1,1,1,1,1,-0.034138572772494817,-0.033934740613000731,-0.0057629326870580738,-0.019848836650029403,0.028171807925942656,0.00020383215949408562,0.028171807925942656,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3610.705,1,1,1,1,,233,205,67,49,24,10,medium,3,3,1,1,0,4,add;cos;exp;mul,4,0,metric_ok_artifact_ok,(((-38313.71794614401 + (-2424.663509138279 * x_2)) * (-1.3428350377222879e-30 + exp((-816100.6315464611 + (-2244206.254865262 * cos((-6565.6818286545 + (99.0 * x_1)))))))) - (-...,-2.8989720243800168e-49*x0 + (-1.3428350377222879e-30 + 9.977956656487773e-354429*exp(-2244206.254865262*cos(99.0*x1 - 6565.6818286545)))*(-2424.663509138279*x2 - 38313.71794614...,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/02.E1选择验证/remote_reruns/e1_repair_remaining_20260426/anon-node-04/tpsr/tpsr/g0005_feynman-ii.11.27/result.json,1,1,1,1,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.27,strict,pysr,e2esr,pretrained_neural,none_or_original_e1,,,,,,,0,0,0,0,0,,,,,,,,0,0,,,0,0,metric_missing_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_missing,,,,0,0,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.27,strict,pysr,imcts,mcts,none_or_original_e1,,,0.3732441315368612,0.43377282242911086,0.4229590698753404,0.17705962324722707,1,1,1,1,1,-0.42800701189816615,-0.37370165765413499,-0.75188046422022836,-0.56279106093718168,-0.37817880656609337,0.054305354244031157,-0.37817880656609337,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.27,strict,pysr,qlattice,graph_hybrid,none_or_original_e1,,,0.8387044437047154,0.828727824640366,0.8491367253103493,0.9464696780410088,1,1,1,1,1,-0.076391055955565113,-0.071022375401452079,-0.023893294928298205,-0.047457835164875145,0.047129080473153874,0.0053686805541130339,0.047129080473153874,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.27,strict,pysr,ragsr,rag_hybrid,none_or_original_e1,,,5.52987273085516e+224,9.892612635475836e+224,7.086345023445946e+224,2.9639379624647467e+224,1,1,1,1,1,12,12,12,12,0,0,0,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0005,5,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard,hard,feynman-ii.11.27,strict,pysr,udsr,rl_hybrid,none_or_original_e1,,,0.6880580435601756,0.6992095368226294,0.7348599407130387,0.8639749246999755,1,1,1,1,1,-0.16237492377813745,-0.13379542659158938,-0.063498861945254087,-0.098647144268421735,0.070296564646335297,0.028579497186548064,0.070296564646335297,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0006,6,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-ii.11.27,strict,pysr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Polarizability given Number of atom, Molecular polarizability, Vacuum permittivity There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role",1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ok,ok,1,1,success_budget_exhausted,3901.156,1,1,1,1,,21,21,13,13,12,5,simple,5,3,0.59999999999999998,0,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0*x2/(c1*x1 + c2*x0),c0*x2/(c1*x1 + c2*x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0006_feynman-ii.11.27/result.json,1,1,0,0,0,0,0
g0006,6,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-ii.11.27,strict,pysr,dso,rl_policy,none_or_original_e1,,,0.8514221446768875,0.7122126792572497,0.8739213884274238,0.1449642848111385,1,1,1,1,1,-0.069855058427256644,-0.05852763156199918,-0.83873898273064751,-0.44863330714632332,-0.78021135116864837,0.011327426865257464,-0.78021135116864837,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3604.653,1,1,1,1,,26,26,18,18,11,5,simple,5,3,0.59999999999999998,0,0,4,log;mul;pow;sin,3,0,metric_ok_artifact_ok,sin(x2*x3**2*x5*log(2*x5)),sin(x1*x2**2*x4*log(2*x4)),/home/anonymous/e1tmp/dso_out/anon-node-01/dso/g006_hd/result.json,0,1,1,1,0,0,0
g0006,6,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-ii.11.27,strict,pysr,gplearn,classic_gp,none_or_original_e1,,,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3603.314,1,1,1,1,,2,2,1,1,1,1,constant_or_trivial,5,1,0.20000000000000001,0,0,0,,0,0,metric_ok_artifact_ok,X2,x2,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/02.E1选择验证/remote_reruns/e1_repair_remaining_20260426/anon-node-01/gplearn/gplearn/g0006_feynman-ii.11.27/result.json,0,0,0,0,0,0,0
g0006,6,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-ii.11.27,strict,pysr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Polarizability given Number of atom, Molecular polarizability, Vacuum permittivity There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role",0.8395855282853512,0.8436847869857256,0.8531841784013156,0.9484085717441201,1,1,1,1,1,-0.075935055844736851,-0.068957206781814023,-0.023004529510014759,-0.045980868145914393,0.045952677271799261,0.0069778490629228279,0.045952677271799261,0,0,ok,ok,0,1,success_completed,3611.457,1,1,1,1,,25,25,15,15,12,4,simple,5,3,0.59999999999999998,0,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0*x0/x1**2 + c1*sqrt(x2),c0*x0/x1**2 + c1*sqrt(x2),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0006_feynman-ii.11.27/result.json,1,1,0,0,0,0,0
g0006,6,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-ii.11.27,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ok,ok,0,1,success_completed,8.163,1,1,1,1,,37,1,16,1,1,1,constant_or_trivial,5,0,0,0,1,0,,0,0,metric_ok_artifact_ok,(0.000 + (0.000 * sin((0.357 * X4)))),0,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/02.E1选择验证/remote_reruns/e1_repair_remaining_20260426/anon-node-02/pyoperon/pyoperon/g0006_feynman-ii.11.27/result.json,0,0,0,0,0,0,0
g0006,6,feynman-ii.11.27,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-ii.11.27,strict,pysr,pysr,evolutionary_gp,none_or_original_e1,,,9.9288151565914e+79,1.7413257248732277e+80,1.2296606710845488e+80,7.901947022073025e+77,1,1,1,1,1,12,12,12,12,0,0,0,1,1,timed_out,timed_out,1,1,success_budget_exhausted,3605.221,1,1,1,1,,2,2,1,1,1,1,constant_or_trivial,5,1,0.20000000000000001,0,0,0,,0,0,finite_but_exploded,x2,x1,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-01/pysr/feynman-ii.11.27/result.json,0,0,0,0,0,0,0
