dataset_id,dataset_name,family,srsd_variant,algorithm,status,termination_reason,timeout_type,budget_exhausted,recovered_from_timeout,seconds,train_nmse_nonsemantic,train_nmse_semantic,delta_log10_train_nmse_semantic_minus_nonsemantic,train_outcome_2x,valid_nmse_nonsemantic,valid_nmse_semantic,delta_log10_valid_nmse_semantic_minus_nonsemantic,valid_outcome_2x,id_nmse_nonsemantic,id_nmse_semantic,delta_log10_id_nmse_semantic_minus_nonsemantic,id_outcome_2x,ood_nmse_nonsemantic,ood_nmse_semantic,delta_log10_ood_nmse_semantic_minus_nonsemantic,ood_outcome_2x,normalized_expression,instantiated_expression,variables,operator_set,ast_node_count,tree_depth,n_features,feature_names,target_name,inject_prompt_semantics,llm_model_assignment,background_preview,result_path,dataset_name_semantic,seed,host,task_label,id_r2,ood_r2,has_expression,artifact_valid,llm_config_path,log10_train_nmse_nonsemantic_clipped,log10_train_nmse_semantic_clipped,log10_valid_nmse_nonsemantic_clipped,log10_valid_nmse_semantic_clipped,log10_id_nmse_nonsemantic_clipped,log10_id_nmse_semantic_clipped,log10_ood_nmse_nonsemantic_clipped,log10_ood_nmse_semantic_clipped
g0121,CRK6,llm-srbench,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3900.952,0.0061808607291058,1.3536269875650983e-06,-3.659549953508165,semantic_better_ge_2x,0.0048217062154605,1.4292511418795778e-06,-3.5280921976069632,semantic_better_ge_2x,0.0046637340566988,1.5878115132203954e-06,-3.4679348306965183,semantic_better_ge_2x,0.0455538664163467,0.0002533947764952114,-2.254727585871386,semantic_better_ge_2x,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5/(1 + exp(-c6*(-c7 + x1))),0.16301380118771333 + 0.0002573909193930735*x0 + 0.034146709422283386*x1 + -5.5537222954921185e-06*x0**2 + -0.005051403399612374*x1**2 + 0.2882077467891867/(1 + exp(--1.7558526236942926*(-1.4251853967829158 + x1))),x0;x1,add;exp;mul;pow,33.0,9.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0121_CRK6/result.json,CRK6,1314,anon-node-02,g0121_CRK6,0.9999928915697262,0.9830897543837432,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-2.2089510420839993,-5.868500995592164,-2.316799254533278,-5.844891452140241,-2.3312662226146514,-5.79920105331117,-1.3414747560779858,-3.596202341949372
g0122,feynman_I_27_6,srbench1.0,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3903.183,0.0213459810286582,0.0022827637997291828,-0.9708551422580394,semantic_better_ge_2x,0.0218584278788409,0.0022895015957521284,-0.9798779724642457,semantic_better_ge_2x,0.0210494086256303,0.0022780888596817196,-0.9656692387520209,semantic_better_ge_2x,0.1451457769553142,0.013953894720376019,-1.0171089624870744,semantic_better_ge_2x,1/((c0 + c1*x2)*(c2/x0 - c3/x1)),1/((-0.6148630594027967 + -0.550344477153554*x2)*(-0.5729176413199806/x0 - 1.1728262765601714/x1)),x0;x1;x2,add;mul;pow,22.0,6.0,3,d1;d2;n,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the focal length given the object distance, image distance, and refractive index.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0122_feynman_I_27_6/result.json,feynman_I_27_6,1314,anon-node-03,g0122_feynman_I_27_6,0.9869410880069952,0.9704413177385606,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-1.6706838808908486,-2.641539023148888,-1.6603810769744611,-2.640259049438707,-1.6767601009795357,-2.6424293397315566,-0.8381955955311333,-1.8553045580182077
g0123,feynman_I_6_2,srbench1.0,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3902.907,0.0307007603905559,2.3239904184691557e-31,-10.48714913213298,semantic_better_ge_2x,0.0299760379417985,2.4298734792972347e-31,-10.476774229788948,semantic_better_ge_2x,0.0307018700264338,2.3487068122320926e-31,-10.48716482881358,semantic_better_ge_2x,0.144703178693642,1.6620102375506952e-31,-11.160478071367452,semantic_better_ge_2x,sqrt(2)*exp(-x1**2/(2*x0**2))/(2*sqrt(pi)*x0),sqrt(2)*exp(-x1**2/(2*x0**2))/(2*sqrt(pi)*x0),x0;x1,exp;mul;pi;pow,20.0,5.0,2,sigma;theta,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate the probability density given a value and the standard deviation.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0123_feynman_I_6_2/result.json,feynman_I_6_2,1314,anon-node-04,g0123_feynman_I_6_2,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-1.5128508678670185,-12.0,-1.5232257702110528,-12.0,-1.5128351711864212,-12.0,-0.8395219286325474,-12.0
g0124,I.13.12_3_0,llm-srbench,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3904.045,0.9999639281146844,0.9998780863879007,-3.728353341089809e-05,similar_within_2x,1.001221695660147,1.0047444692856733,0.001525372407656901,similar_within_2x,0.9999999226658658,0.9999069643654209,-4.037315659161807e-05,similar_within_2x,8.221883060754317,38.04364965441669,0.665310878035218,semantic_worse_ge_2x,c0 + c1*x0**2 + c2*x1**2 + c3*x2**2 + c4*x3**2 + c5*x4**2 + c6*x0*x1 + c7*x0*x2 + c8*x0*x3 + c9*x3*x4,0.48880316252064554 + 0.0008667161960599564*x0**2 + 0.00876993332320652*x1**2 + -0.09828351723632393*x2**2 + 0.4360787652339542*x3**2 + 0.3860361507365303*x4**2 + 0.0018503993816081316*x0*x1 + 0.002426299461354727*x0*x2 + 0.013296724683443404*x0*x3 + -1.138559929329876*x3*x4,x0;x1;x2;x3;x4,add;mul;pow,43.0,4.0,5,U;m1;m2;r1;G,r2,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the final distance between the two objects given the potential energy of two objects, the mass of the first object, the mass of the second object, the initial distance between the two objects and the gravitatio",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0124_I.13.12_3_0/result.json,I.13.12_3_0,1314,anon-node-05,g0124_I.13.12_3_0,8.10474638758274e-05,-37.65916220083899,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-1.566610329906238e-05,-5.294963670996047e-05,0.0005302518464887531,0.002055624254145654,-3.358578904775474e-08,-4.0406742380665824e-05,0.9149712955493808,1.5802821735845989
g0125,II.36.38_5_0,llm-srbench,,drsr,ok,completed,not_timeout,False,False,3617.934,0.9999089984262852,0.9998935082183757,-6.7279761840489515e-06,similar_within_2x,0.999894423017642,1.0000555925916734,6.999680617793112e-05,similar_within_2x,1.0009004339405825,1.0005291558213862,-0.00016112886617923198,similar_within_2x,1.0002423390849988,1.0001282387966428,-4.95439457250988e-05,similar_within_2x,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6 + c8*x7 + c9*x5*x7,-2.688794547700592 + -0.06083786079284918*x0 + 0.3225466972783904*x1 + 0.2997333644375033*x2 + -0.16033833328451172*x3 + -0.34784204855772527*x4 + 1.4736795899116113*x5 + 0.5218211296793458*x6 + 0.5477240312547066*x7 + -0.5503793839286479*x5*x7,x0;x1;x2;x3;x4;x5;x6;x7,add;mul,30.0,3.0,8,f;mom;H;kb;T;alpha;c;M,epsilon,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the electric permittivity of a medium given the resultant value of the function, the momentum of an object or particle, the magnetic field strength, the Boltzmann constant, the temperature in Kelvin, the polari",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0125_II.36.38_5_0/result.json,II.36.38_5_0,1314,anon-node-02,g0125_II.36.38_5_0,-0.000771160221388234,-0.00019662210861359775,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-3.9523279676440814e-05,-4.6251255860489766e-05,-4.585392145601006e-05,2.414288472192105e-05,0.0003908775384100726,0.0002297486722308406,0.0001052337767508407,5.56898310257419e-05
g0126,feynman_I_6_2b,srbench1.0,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3902.871,0.0295416176265214,9.117196230924071e-32,-10.470434272527635,semantic_better_ge_2x,0.0301128529607712,9.081126501946564e-32,-10.478751903517546,semantic_better_ge_2x,0.0298492586427717,9.417213072418555e-32,-10.47493354915545,semantic_better_ge_2x,0.3919007850414544,6.822454584942207e-32,-11.593176133441945,semantic_better_ge_2x,sqrt(2)*exp(-(x1 - x2)**2/(2*x0**2))/(2*sqrt(pi)*x0),sqrt(2)*exp(-(x1 - x2)**2/(2*x0**2))/(2*sqrt(pi)*x0),x0;x1;x2,add;exp;mul;pi;pow,24.0,7.0,3,sigma;theta;theta1,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the probability density given a value, the mean, and the standard deviation.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0126_feynman_I_6_2b/result.json,feynman_I_6_2b,1314,anon-node-03,g0126_feynman_I_6_2b,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-1.5295657274723644,-12.0,-1.5212480964824542,-12.0,-1.5250664508445497,-12.0,-0.40682386655805397,-12.0
g0127,feynman_test_7,srbench1.0,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3905.838,0.0007920217375212,2.5809910489781146e-32,-8.898737101230852,semantic_better_ge_2x,0.0007868721153159,2.533777094484627e-32,-8.895904155325255,semantic_better_ge_2x,0.0008000687540908,2.5199648802650844e-32,-8.90312730979096,semantic_better_ge_2x,0.0135925533263353,1.2866185233799977e-32,-10.133301045502163,semantic_better_ge_2x,sqrt(8*pi*x0*x1/3 - x2*x3**2/x4**2),sqrt(8*pi*x0*x1/3 - x2*x3**2/x4**2),x0;x1;x2;x3;x4,add;mul;pi;pow,17.0,5.0,5,G;rho;alpha;c;d,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Hubble parameter given the gravitational constant, density, curvature constant, speed of light, and scale factor.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0127_feynman_test_7/result.json,feynman_test_7,1314,anon-node-04,g0127_feynman_test_7,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-3.1012628987691477,-12.0,-3.1040958446747444,-12.0,-3.0968726902090395,-12.0,-1.8666989544978365,-12.0
g0128,feynman_test_4,srbench1.0,,drsr,ok,completed,not_timeout,False,False,3615.533,0.0014126381327108,0.0019807562603938304,0.1468001118299318,similar_within_2x,0.0014489578144367,0.001941082817162687,0.12698832372689495,similar_within_2x,0.0014672577986323,0.002015161072195058,0.1378033385889017,similar_within_2x,0.0187542441412835,0.01650531852824498,-0.05547565533178922,similar_within_2x,c0 + c1*sqrt(x1 - x2)/x0 + c2*x3/(x0*x4),1.450790036407946 + 1.0378554924714904*sqrt(x1 - x2)/x0 + -0.36310149953386195*x3/(x0*x4),x0;x1;x2;x3;x4,add;mul;pow,23.0,6.0,5,m;E_n;U;L;r,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the velocity given mass, total energy, potential energy, angular momentum, and radius.",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0128_feynman_test_4/result.json,feynman_test_4,1314,anon-node-05,g0128_feynman_test_4,0.9328857307378711,0.8405354017677564,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-2.84996907459458,-2.7031689627646482,-2.8389442585757934,-2.7119559348488984,-2.833493573486583,-2.6956902348976812,-1.726900434679597,-1.7823760900113863
g0129,Korns-5,korns,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3900.888,0.0367639569820088,0.010861613218235816,-0.5295279157415358,semantic_better_ge_2x,0.063053112208633,0.03223802922567437,-0.2913380429072385,similar_within_2x,0.0672488595908215,0.03044913940458318,-0.344109901436622,semantic_better_ge_2x,0.0472404179371292,0.02948104353963039,-0.2047708790042566,similar_within_2x,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x0**2 + c7*x1**2 + c8*x4**2 + c9*x0*x4,7.177427909658906 + 0.0014673284673038197*x0 + 0.0014162378234631493*x1 + 0.0067745953983852645*x2 + 0.00509427760619755*x3 + 0.004787173207345045*x4 + 0.00011784491554212785*x0**2 + 0.00013619121931528135*x1**2 + 0.002245669238920522*x4**2 + 0.00025337856555199083*x0*x4,x0;x1;x2;x3;x4,add;mul;pow,36.0,4.0,5,x1;x2;x3;x4;x5,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0129_Korns-5/result.json,Korns-5,1314,anon-node-02,g0129_Korns-5,0.5484348835387232,0.3218092941308135,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-1.4345777507417083,-1.9641056664832441,-1.2002934724266898,-1.4916315153339283,-1.1723150760484204,-1.5164249774850425,-1.3256862688276572,-1.5304571478319138
g0130,Keijzer-10,keijzer,,drsr,ok,completed,not_timeout,False,False,3611.17,0.0104160396517428,0.001584650452799484,-0.8177691454281533,semantic_better_ge_2x,0.0251491732325534,0.004283990230036307,-0.7686752406767108,semantic_better_ge_2x,0.0174553955131289,0.0040272127972266775,-0.6369251154654973,semantic_better_ge_2x,0.0283853435831853,0.004159368518052658,-0.8340667550484628,semantic_better_ge_2x,,,,,,,2,x1;x2,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0130_Keijzer-10/result.json,Keijzer-10,1314,anon-node-03,g0130_Keijzer-10,0.9692750128280705,0.9727941537893389,True,,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-1.9822973755020432,-2.8000665209301965,-1.599476287603751,-2.3681515282804617,-1.7580703062755618,-2.394995421741059,-1.5469058445994501,-2.380972599647913
g0131,II.6.15b_3_0,llm-srbench,,drsr,ok,completed,not_timeout,False,False,3615.609,0.2219095575394044,0.26008551184257006,0.06894015284641031,similar_within_2x,0.2472690273911992,0.2884925194869183,0.06696483594436697,similar_within_2x,0.2186294765399122,0.25759303205653783,0.07122539613467349,similar_within_2x,0.304820901817463,10.015753598961714,1.5166388881532455,semantic_worse_ge_2x,c0 + c1*x0/(4*pi*x1*x2*sin(x3)),1.2598424905410626 + 37.487646128540334*x0/(4*pi*x1*x2*sin(x3)),x0;x1;x2;x3,add;mul;pi;pow;sin,19.0,5.0,4,Ef;epsilon;p_d;theta,r,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the distance from the dipole to the point where the electric field is being measured given the electric field, the electric constant or permittivity of the medium, the dipole moment and the angle between the di",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0131_II.6.15b_3_0/result.json,II.6.15b_3_0,1314,anon-node-04,g0131_II.6.15b_3_0,0.05514094607404496,-56.304480822091,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.6538239925078005,-0.5848838396613902,-0.6068302794150856,-0.5398654434707186,-0.6602912850413256,-0.5890658889066521,-0.5159552563850895,1.000683631768156
g0132,CRK19,llm-srbench,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.121,0.0064025485784693,8.076992679804783e-08,-4.899103193023953,semantic_better_ge_2x,0.0080501702318634,9.318301212140764e-08,-4.9364683193984344,semantic_better_ge_2x,0.0065419346072804,7.297987456169997e-08,-4.952503086072483,semantic_better_ge_2x,0.9433426971009496,3.7170928001452946e-06,-5.404466087966796,semantic_better_ge_2x,c0 + c1*x0 + c2*x0**2 + c3*x0**3 + c4*x1 + c5*x1**2 + c6*x0*x1 + c7*exp(c8*x0) + c9*x1**3,0.2786515062138032 + 0.0021423190952435745*x0 + -1.2595616517362304e-05*x0**2 + 1.9979892561000657e-08*x0**3 + -0.0809996083134328*x1 + -0.12448647054883058*x1**2 + 0.0004122724218589154*x0*x1 + -0.007789611387750245*exp(-0.5425462823165375*x0) + 0.0013430503829090481*x1**3,x0;x1,add;exp;mul;pow,38.0,5.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0132_CRK19/result.json,CRK19,1314,anon-node-05,g0132_CRK19,0.9999998757834834,0.998323959208209,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-2.1936471176965306,-7.092750310720483,-2.0941949357840284,-7.030663255182462,-2.1842938013665276,-7.13679688743901,-0.02533050829881124,-5.429796596265607
g0133,feynman_III_10_19,srbench1.0,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3903.811,0.0064524413002213,5.873296913168867e-26,-9.809724062327733,semantic_better_ge_2x,0.0065909848812469,5.872994452498146e-26,-9.81895031543344,semantic_better_ge_2x,0.0063565590238424,5.873651847221333e-26,-9.803222083987526,semantic_better_ge_2x,0.0465613165988869,5.873484901354465e-26,-10.6680252522163,semantic_better_ge_2x,0.5*c0*x0*sqrt(x1**2 + x2**2 + x3**2),0.5*1.9999999999995153*x0*sqrt(x1**2 + x2**2 + x3**2),x0;x1;x2;x3,add;mul;pow,16.0,5.0,4,mom;Bx;By;Bz,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate the magnetic energy given the magnetic moment and the components of the magnetic field vector.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0133_feynman_III_10_19/result.json,feynman_III_10_19,1314,anon-node-02,g0133_feynman_III_10_19,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-2.1902759376722667,-12.0,-2.18104968456656,-12.0,-2.1967779160124743,-12.0,-1.3319747477837005,-12.0
g0134,Korns-11,korns,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3900.874,0.4697006357574844,0.4218608394534842,-0.04665193550274077,similar_within_2x,0.7306356686571794,0.8801022258130422,0.08083224927134387,similar_within_2x,0.5317082777194992,0.5730477073598808,0.032517357817998194,similar_within_2x,0.6821597500652745,0.7862468633082881,0.06167283500586847,similar_within_2x,c0 + c1*x0 + c2*x1 + c3*x2**2 + c4*x3 + c5*x4 + c6*x0**2 + c7*x0*x1 + c8*x0*x2 + c9*x0*x4,6.030091574519347 + -0.06765913045288216*x0 + -0.0740953303736241*x1 + -2.5495526442757255e-05*x2**2 + 0.011666751360392748*x3 + -0.03447290460647874*x4 + 0.0011611080448571463*x0**2 + -0.0020706487789487666*x0*x1 + 0.0012176035660531252*x0*x2 + -0.0011346233139884433*x0*x4,x0;x1;x2;x3;x4,add;mul;pow,36.0,4.0,5,x1;x2;x3;x4;x5,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0134_Korns-11/result.json,Korns-11,1314,anon-node-03,g0134_Korns-11,-0.16200737554848965,-0.4009347510071011,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.3281788519824304,-0.3748307874851712,-0.13629912993019835,-0.05546688065885448,-0.274326578467244,-0.24180922064924582,-0.16611390914474564,-0.10444107413887717
g0135,Korns-12,korns,,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3903.742,0.2156579259202853,0.18704191564112616,-0.06182648230059662,similar_within_2x,0.3964065194070718,0.36404374906026127,-0.036987210147282734,similar_within_2x,0.2368191307916541,0.2932080644017272,0.09275912820863164,similar_within_2x,0.2265821225364357,0.3321931507827924,0.16616503305968516,similar_within_2x,c0 + c1*x0 + c2*x1**2 + c3*x2 + c4*x3**2 + c5*x4 + c6*x0*x1 + c7*x0*x2 + c8*x0*x3 + c9*x1*x2,2.399742381750933 + 0.0044966529361070975*x0 + -0.00031445884495064595*x1**2 + -0.002589548761479852*x2 + -0.00016151865216337778*x3**2 + -0.004752148992938377*x4 + -0.00017833196759080525*x0*x1 + -1.1529949895081801e-06*x0*x2 + -0.0002044836309348555*x0*x3 + -0.00039204236360693145*x1*x2,x0;x1;x2;x3;x4,add;mul;pow,37.0,4.0,5,x1;x2;x3;x4;x5,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0135_Korns-12/result.json,Korns-12,1314,anon-node-04,g0135_Korns-12,-0.320845342935284,-0.5770344845081117,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.6662345759127011,-0.7280610582132977,-0.40185921160544563,-0.43884642175272837,-0.6255832172292906,-0.5328240890206589,-0.6447743592125322,-0.47860932615284707
