dataset_id,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,method_norm,n_expected_seeds,n_observed_rows,n_finished_seeds,n_evaluable_seeds,n_valid_finite_seeds,n_valid_extreme_seeds,n_valid_total_seeds,n_invalid_seeds,n_timeout_seeds,n_not_finished_seeds,n_wrong_dataset_seeds,completion_rate,evaluable_rate,valid_rate,valid_rate_over_expected,invalid_rate,timeout_rate,extreme_error_rate,median_log_train_nmse,median_log_valid_nmse,median_log_id_nmse,median_log_ood_nmse,iqr_log_id_nmse,iqr_log_ood_nmse,median_id_r2,median_ood_r2,median_runtime,p95_runtime,median_complexity,iqr_complexity,median_tree_depth,dominant_run_outcome_class,dominant_failure_reason
g0014,BPG20,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,BPG20,llm-srbench/bio_pop_growth/BPG20,dso,3,3,3,3,2,0,2,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-0.6665059939722242,-0.7225081051154593,-0.6859582737237828,0.6240019377392212,0.010804291924993326,0.017518257661825687,0.7645506611025361,-3.5693052411844333,1574.831,2632.0753999999997,24.5,6.5,11.0,valid_finite_result,none
g0014,BPG20,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,BPG20,llm-srbench/bio_pop_growth/BPG20,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0064746136283378,0.9377933900526642,1.0492057692336625,4.914979613856781,1.5148083814420232e-05,2.090589751002625e-05,-11.791666810730831,-89221.54838748417,3601.332,3620.9808000000003,14.0,0.0,4.0,valid_finite_result,none
g0014,BPG20,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,BPG20,llm-srbench/bio_pop_growth/BPG20,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.3790143632893947,-0.4355622958879113,-0.4107675737326085,2.01970063140465,0.17343240021647416,0.4604447750063998,0.5564385487953216,-112.55222306183967,6.272,6.8921,14.0,3.5,9.0,valid_finite_result,none
g0014,BPG20,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,BPG20,llm-srbench/bio_pop_growth/BPG20,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.85011477687916,-8.891309174562451,-8.813058852809869,-4.775300224330375,0.13907459893828822,0.5373971272465248,0.9999999982434419,0.9999817948280489,3602.104,3604.2442,48.0,3.5,6.0,valid_finite_result,none
g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.7784457060358796,-1.754962505099463,-1.7903696506955848,-1.9201171540934217,0.26750599369883066,1.1616575906563846,0.9763644652824247,0.7744849887296781,1399.588,2588.7228999999998,17.0,1.5,6.0,valid_finite_result,none
g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-5.418562509058104,-5.413210510027698,-5.434751227598586,-2.7842150085437756,0.3696887614493054,0.6478207249880841,0.9999946397646924,0.9691626108559139,3601.416,3612.8649,23.0,20.5,7.0,valid_finite_result,none
g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.6894388235307838,-1.6888574163014347,-1.6995673251722163,1.1976518891930694,0.03559163562549639,3.7516970867717134,0.9708681706324764,-294.76344692917326,6.271,6.7516,14.0,1.5,8.0,valid_finite_result,none
g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-6.104824430943135,-6.271014488633327,-6.1134396755221365,-3.9580096418881667,0.08900709634370241,3.109594687776672,0.9999988767009097,0.9979332736912633,3602.053,3602.5254999999997,58.0,3.5,7.0,valid_finite_result,none
g0016,BPG22,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22,BPG22,llm-srbench/bio_pop_growth/BPG22,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.745615417143449,-2.761749515771775,-2.7933838728697387,-1.8995530553442797,0.07351667259137695,0.8161733893568683,0.9977778445207905,0.7571365442218321,1518.445,2036.6965000000002,14.0,3.5,7.0,valid_finite_result,none
g0016,BPG22,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22,BPG22,llm-srbench/bio_pop_growth/BPG22,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.731243261232835,-4.789491376643779,-4.756291068671943,-3.0683075151750425,0.3261627827773541,0.7680306677051263,0.9999757971089136,0.9835332568795843,3601.394,3616.442,16.0,13.0,5.0,valid_finite_result,none
g0016,BPG22,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22,BPG22,llm-srbench/bio_pop_growth/BPG22,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.3410854867075765,-3.3932955886582925,-3.330391663383192,-2.7037409246780277,0.10709411445885708,0.19548580512136926,0.999354692590498,0.9618781207767693,6.801,13.3854,14.0,3.0,5.0,valid_finite_result,none
g0016,BPG22,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22,BPG22,llm-srbench/bio_pop_growth/BPG22,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.325635336091725,-8.385483111133256,-8.36025894515519,-2.2746824825400753,2.031125239433633,0.08624752897328758,0.9999999939758002,0.8976158466665047,3601.463,3601.9607,61.0,3.5,9.0,valid_finite_result,none
g0017,BPG23,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23,BPG23,llm-srbench/bio_pop_growth/BPG23,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.5162678832855765,-1.4835160205561144,-1.4008830315825638,0.0,0.13760341034030277,0.0,0.9559638142108593,-0.4067675380161251,1622.857,2746.4638000000004,18.0,7.0,6.0,valid_finite_result,none
g0017,BPG23,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23,BPG23,llm-srbench/bio_pop_growth/BPG23,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.205009856584632,-4.119708471630682,-3.946181220592923,0.0,0.3571808240888714,0.46890321746072133,0.9998745382022329,-0.4067675380161251,3602.893,3625.8349,66.0,54.5,7.0,valid_finite_result,none
g0017,BPG23,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23,BPG23,llm-srbench/bio_pop_growth/BPG23,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.9616974872557407,-0.8959287606632058,-0.7332945627593168,2.0207045852717482,0.4093180851015542,0.687051615991426,0.7951678308424277,-146.54582443856125,6.524,13.526,12.0,2.0,8.0,valid_finite_result,none
g0017,BPG23,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23,BPG23,llm-srbench/bio_pop_growth/BPG23,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-5.859769188263578,-5.8127855990122965,-5.699589484087378,-1.3775819581095206,0.08647826807213566,0.2691585813343451,0.999997786379119,0.9410287436810019,3601.478,3602.0845999999997,57.0,8.0,9.0,valid_finite_result,none
g0018,BPG3,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,BPG3,llm-srbench/bio_pop_growth/BPG3,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.2246881503804015,-3.234361476813284,-3.0326577043010867,-1.4735961647056557,0.1641047739793824,1.127443859383348e-06,0.9990164165128788,0.9614289284425925,1250.917,2271.6834999999996,24.0,7.5,9.0,valid_finite_result,none
g0018,BPG3,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,BPG3,llm-srbench/bio_pop_growth/BPG3,imcts,3,3,3,3,0,3,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.363176276159703,6.261875893127064,6.414396806398961,12.0,0.0003981386147486887,0.0,-2753376.376673356,-3.818282428299084e+17,3602.835,3614.2938,16.0,4.0,7.0,valid_extreme_error,none
g0018,BPG3,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,BPG3,llm-srbench/bio_pop_growth/BPG3,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.1069671624516495,-3.951686290660859,-4.007206307043607,6.145117697609517,0.38390254887758823,1.555460222493811,0.9998957052070563,-1603154.1948419528,6.23,6.9563,18.0,5.0,8.0,valid_finite_result,none
g0018,BPG3,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,BPG3,llm-srbench/bio_pop_growth/BPG3,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-11.75704956924645,-11.6588044091162,-11.760616064307856,-12.0,0.34971075256825657,0.39281648677235736,0.9999999999981598,0.9999999999999809,26.984,45.402499999999996,41.0,8.5,5.0,valid_finite_result,none
g0019,BPG4,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4,BPG4,llm-srbench/bio_pop_growth/BPG4,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0092493247022913,-1.0138197041605106,-1.0053541244451696,4.2695344326072,0.14141335936737442,1.3797198798051875,0.8554237386832524,-91163.99389685408,2890.278,3533.2794,27.0,5.5,12.0,valid_finite_result,none
g0019,BPG4,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4,BPG4,llm-srbench/bio_pop_growth/BPG4,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5513418457623298,0.5490038187587145,0.5632338303834842,7.1164394955945145,3.1861224064254685,4.663826981507091,-4.3540810926827485,-64081572.95271506,3601.331,3617.1719,21.0,4.0,6.0,valid_finite_result,none
g0019,BPG4,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4,BPG4,llm-srbench/bio_pop_growth/BPG4,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.883467429928634,-0.8672561952282163,-0.8938177994597203,4.958174007558265,0.20703451558208685,1.6509919822771373,0.8130896654355835,-445109.3390147247,6.235,6.6544,19.0,4.5,10.0,valid_finite_result,none
g0019,BPG4,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4,BPG4,llm-srbench/bio_pop_growth/BPG4,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-7.199021053204611,-7.161933848162662,-7.126057577800477,-3.4017580564077776,0.3627554018978856,0.5230494689061924,0.9999998905051894,0.9980567189384978,3601.454,3602.0786000000003,57.0,3.0,5.0,valid_finite_result,none
g0020,BPG5,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5,BPG5,llm-srbench/bio_pop_growth/BPG5,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.788611472905919,-1.7526392314533639,-1.8465362515097277,0.0,0.28492719799068245,0.0,0.9839744038647857,-0.15195055553232284,1851.294,2745.5871,15.0,6.5,5.0,valid_finite_result,none
g0020,BPG5,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5,BPG5,llm-srbench/bio_pop_growth/BPG5,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1181083733464947,1.0858872871753844,1.0529766428535818,5.4289688053397525,2.899772117537225e-06,3.7081841472996757e-06,-11.715313963787272,-309315.1841251229,3601.355,3628.3019,10.0,0.0,4.0,valid_finite_result,none
g0020,BPG5,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5,BPG5,llm-srbench/bio_pop_growth/BPG5,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.8783392113578106,-0.9055105209445773,-0.8512137023097941,3.0074307888237284,0.30685748955462466,0.671158648495509,0.8414607705754891,-1170.8300409473638,6.277,6.7423,14.0,2.0,8.0,valid_finite_result,none
g0020,BPG5,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5,BPG5,llm-srbench/bio_pop_growth/BPG5,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.819787839747026,-8.85899541714804,-8.876164326147862,-4.6530725581796135,0.2555954902545743,0.21485006158379338,0.9999999985031229,0.9999743928479431,1486.104,1546.0385999999999,35.0,14.5,5.0,valid_finite_result,none
g0021,BPG6,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6,BPG6,llm-srbench/bio_pop_growth/BPG6,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.9143484663457389,-0.2435780688883945,-0.8125060177871207,3.4903214815169195,0.0026305225182893244,0.0030632609193999016,0.8455531748681315,-3298.5895433975606,1549.65,2645.6898,6.0,7.0,3.0,valid_finite_result,none
g0021,BPG6,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6,BPG6,llm-srbench/bio_pop_growth/BPG6,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-6.471004544723882,-4.8161573353803,-5.767576287093852,-0.9329781132186747,0.2174152592494778,0.4679762886121072,0.9999982871918692,0.8755025879144374,3601.364,3625.1942,29.0,8.0,5.0,valid_finite_result,none
g0021,BPG6,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6,BPG6,llm-srbench/bio_pop_growth/BPG6,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.7051747651081763,-2.145673306844427,-2.5987684932793984,3.12435530966455,0.41333883455533504,0.6557117887106632,0.9974735162473649,-1419.671757055448,6.218,6.6779,9.0,4.0,6.0,valid_finite_result,none
g0021,BPG6,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6,BPG6,llm-srbench/bio_pop_growth/BPG6,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-10.005965152927889,-8.328204874233545,-8.80541044854226,-2.2082916428093986,0.4696092705620991,0.7482661848137495,0.9999999984300907,0.9933953958315754,3602.167,3602.5459,49.0,2.5,7.0,valid_finite_result,none
g0022,BPG7,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7,BPG7,llm-srbench/bio_pop_growth/BPG7,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.5186159002291184,-2.4053155551144925,-2.4531634247237912,0.0,0.44203170432245065,0.0,0.9960746420801816,-0.06849657719888014,1549.823,2703.3313999999996,29.0,6.5,10.0,valid_finite_result,none
g0022,BPG7,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7,BPG7,llm-srbench/bio_pop_growth/BPG7,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.7602775639603143,-3.6716847497320746,-3.9034361657758776,0.0,3.462023784167293,3.701105349504635,0.99986081048504,-0.06849657719888014,3601.362,3601.9074,25.0,5.0,5.0,valid_finite_result,none
g0022,BPG7,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7,BPG7,llm-srbench/bio_pop_growth/BPG7,pyoperon,3,3,3,3,2,0,2,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-1.0081224390826844,-1.0732808281897226,-1.0982976392820234,0.3907696857625822,0.21636537923491095,0.3459840261961227,0.8998734257032373,-2.5063313706800656,6.134,6.5489,13.5,1.5,6.0,valid_finite_result,none
g0022,BPG7,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7,BPG7,llm-srbench/bio_pop_growth/BPG7,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.155893853629912,-8.049345999931857,-8.306979764333441,-4.106620367029084,0.15573581224442812,0.4079756217693653,0.999999994503795,0.9999164102996739,3602.07,3603.3255,49.0,3.5,7.0,valid_finite_result,none
g0023,BPG8,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8,BPG8,llm-srbench/bio_pop_growth/BPG8,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.9035891967094745,-1.9206762327274574,-1.7930361210668673,-5.374886604976126e-08,0.0216517292329812,2.363778844196235e-08,0.9830066019280242,-0.077065751887617,1545.47,2709.5471,22.0,0.0,6.0,valid_finite_result,none
g0023,BPG8,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8,BPG8,llm-srbench/bio_pop_growth/BPG8,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-5.299569967302931,-5.1907012632534775,-5.167564485110732,-1.0279800984564222,3.8029929139254035,4.643902551194173,0.9999928261570166,0.8990137671214478,3601.331,3601.9151,14.0,6.0,4.0,valid_finite_result,none
g0023,BPG8,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8,BPG8,llm-srbench/bio_pop_growth/BPG8,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.869156046088032,-0.7425013114474797,-0.8067231318236596,2.0833166263354967,0.39790470576287074,1.1195664865067974,0.8353380629103286,-129.48449126537372,6.357,6.6252,17.0,3.5,9.0,valid_finite_result,none
g0023,BPG8,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8,BPG8,llm-srbench/bio_pop_growth/BPG8,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.759768504666182,-8.831743034200088,-8.518577210138755,-6.120857235969676,0.21248515129315138,1.6383195778754631,0.9999999968030258,0.9999991845730998,3601.469,3601.9064,54.0,3.5,8.0,valid_finite_result,none
g0024,BPG9,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9,BPG9,llm-srbench/bio_pop_growth/BPG9,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.8027579110034766,-0.7639484924017558,-0.8355403868161195,0.0,0.14372501455371145,2.4108186663832177e-17,0.8344376761582262,-0.08276464306774978,2421.658,2788.7779,23.0,6.5,8.0,valid_finite_result,none
g0024,BPG9,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9,BPG9,llm-srbench/bio_pop_growth/BPG9,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.211745992311696,6.284248503960311,6.093050393276753,10.8298133529697,0.01727905374122507,0.0212885145662991,-1404597.8019357282,-73172420033.94733,3601.334,3602.0314999999996,15.0,2.5,4.0,valid_finite_result,none
g0024,BPG9,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9,BPG9,llm-srbench/bio_pop_growth/BPG9,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.1186148586094797,-1.0804038241600775,-1.1531525092892216,0.8214188064811621,0.2353889941665519,0.2831435021955906,0.9203199879526803,-6.177164035380026,6.175,6.7438,10.0,7.5,6.0,valid_finite_result,none
g0024,BPG9,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9,BPG9,llm-srbench/bio_pop_growth/BPG9,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.904089515432934,-8.829770458206188,-9.015165008390126,-5.241913735914223,0.9284568460435914,1.5034206717674143,0.9999999989051946,0.9999937967350649,3601.471,3602.056,25.0,6.0,8.0,valid_finite_result,none
g0025,CRK0,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK0,CRK0,llm-srbench/chem_react/CRK0,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.7455717470023449,-1.6983025226484505,-1.748111178493439,0.0,0.6628897692738263,0.30449431859554965,0.9802543244772557,-2.796847284585353,2014.637,3446.8808,14.0,2.5,6.0,valid_finite_result,none
g0025,CRK0,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK0,CRK0,llm-srbench/chem_react/CRK0,imcts,3,3,3,3,1,0,1,0,0,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,5.640664077942117,5.716411259551591,5.501409894955632,9.20060231932624,0.0,0.0,-350745.2766756377,-6025948957.873402,3601.347,3601.8564,19.0,0.0,4.0,partial_output,budget_exhausted_with_output
g0025,CRK0,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK0,CRK0,llm-srbench/chem_react/CRK0,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.800844580137221,-2.774811677975141,-2.9220638150288205,0.23591981688727448,0.7255772011721158,0.7214095151012943,0.998677123323521,-5.536465094581218,6.872,12.9119,16.0,3.5,8.0,valid_finite_result,none
g0025,CRK0,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK0,CRK0,llm-srbench/chem_react/CRK0,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-7.602508934751662,-7.576127864605347,-7.7197746726206535,-4.565396854455678,0.5574079532977638,0.5646825178065242,0.9999999789230143,0.9998967176109845,3601.443,3602.1306,41.0,2.0,8.0,valid_finite_result,none
g0026,CRK1,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK1,CRK1,llm-srbench/chem_react/CRK1,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.6030777684899156,-2.64059462217062,-2.677342534552747,0.6882298421641353,0.07242273867472049,0.6035257577594526,0.9978610486652706,-4.620816556228389,1381.147,2330.7837999999997,19.0,2.0,8.0,valid_finite_result,none
g0026,CRK1,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK1,CRK1,llm-srbench/chem_react/CRK1,imcts,3,3,3,3,2,1,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,6.452001326641615,6.402819827258826,6.3932481326112445,10.800327059923516,3.1675888205723695,2.2908206915914526,-2516467.919180574,-72760659933.51129,3602.064,3602.7813,24.0,8.0,5.0,valid_finite_result,none
g0026,CRK1,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK1,CRK1,llm-srbench/chem_react/CRK1,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.31797827730696,-4.339362628201034,-4.387826477004634,0.11151234294650912,0.6808415628381601,0.7653004751314079,0.9999583402210522,-0.4896420131903241,6.23,6.7583,16.0,3.5,9.0,valid_finite_result,none
g0026,CRK1,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK1,CRK1,llm-srbench/chem_react/CRK1,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-9.637019793901553,-9.7032845040087,-9.70283900199292,-5.079889375650214,0.7748116002827885,0.751699059715806,0.9999999997983007,0.9999904130559268,955.369,1007.8813,38.0,6.5,6.0,valid_finite_result,none
g0027,CRK10,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK10,CRK10,llm-srbench/chem_react/CRK10,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.2050885326283773,-2.2415664826661037,-2.188899635480729,-0.1598449893175789,0.5263119522519819,1.3260912117286472,0.9929357129918949,-2.095198646773231,1375.338,2325.6372,18.0,5.0,9.0,valid_finite_result,none
g0027,CRK10,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK10,CRK10,llm-srbench/chem_react/CRK10,imcts,3,3,3,3,0,1,1,0,0,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,7.545432517203892,7.5334912102197595,7.624528996411933,12.0,0.0,0.0,-45972376.83010407,-28674598043175.156,3601.951,3602.7988,29.0,0.0,5.0,partial_output,budget_exhausted_with_output
g0027,CRK10,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK10,CRK10,llm-srbench/chem_react/CRK10,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.7809171850459715,-3.8701166845659536,-3.804994457995554,0.47605149594321444,0.5594519754178124,0.6857017628528328,0.9998290088973337,-12.383971775404026,6.498,6.75,16.0,1.0,10.0,valid_finite_result,none
