dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,expected_probe_methods,expected_total_runs,observed_methods,completed_methods,valid_methods,finished_runs,valid_runs,invalid_runs,timeout_runs,valid_extreme_error_runs,wrong_dataset_runs,not_finished_runs,completion_rate,dataset_valid_rate,dataset_invalid_rate,dataset_timeout_rate,dataset_extreme_error_rate,mean_median_log_id_nmse,mean_median_log_ood_nmse,median_log_id_nmse_across_probes,median_log_ood_nmse_across_probes,mean_iqr_log_id_nmse,mean_iqr_log_ood_nmse,max_iqr_log_ood_nmse,id_probe_variance,ood_probe_variance,ood_id_gap_variance,pairwise_gap_mean,pairwise_gap_max,valid_pattern_entropy,rank_entropy,winner_probe,winner_margin,worst_probe,semantic_duplicate_group,formula_hash,operator_group,difficulty_score,instability_raw,norm_id_probe_variance,norm_ood_probe_variance,norm_ood_id_gap_variance,norm_pairwise_gap_mean,norm_valid_pattern_entropy,discrimination_score,stability_score,info_score,difficulty_bin,mean_ood_minus_id_log_nmse,failure_mode,eligible_class,feature_count_bin,total_samples,sample_count_bin,complexity_bin
g0025,25,CRK0,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK0,CRK0,llm-srbench/chem_react/CRK0,2,dA_dt,3500,500,500,500,56,10,-alpha * A ** 2 + alpha_z * A ** 2 / (beta * A ** 4 + 1),4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-1.7221349427968202,1.217781320439459,-2.3350874967611297,0.11795990844363724,0.48646873093592646,0.39764658787584206,0.7214095151012943,22.397946603754583,24.904406064855056,0.5226116961777861,6.922319556372171,13.765999173781918,0.0,0.1038463636293358,udsr,4.565396854455678,imcts,llm-srbench/chem_react/CRK0,74e85e4459b19e86,rational,-0.25217681117868074,0.40063428435778103,0.6549640048849713,0.6972471384569324,0.09087761899389675,0.8357404958649629,0.0,0.5704795926052472,0.8407408637306555,0.479625505427648,hard,2.939916263236279,ood_failure,eligible,low,5000,small,complex
g0026,26,CRK1,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK1,CRK1,llm-srbench/chem_react/CRK1,2,dA_dt,3500,500,500,500,61,8,-alpha * A ** 2 - alpha * A + alpha_w * np.cos(np.log(A + 1)),4,12,4,4,4,12,12,0,0,1,0,0,1.0,1.0,0.0,0.0,0.08333333333333333,-2.593689970234764,1.6300449673459867,-3.53258450577869,0.3998710925553222,1.1739161805920095,1.1028364960495298,2.2908206915914526,33.63274499414368,33.07756240153871,0.2513469667850109,8.036227800989803,15.880216435573729,0.0,0.055165256190182095,udsr,5.1914017185967225,imcts,llm-srbench/chem_react/CRK1,ea115cda4bd9e3cc,mixed_elementary,-0.4818225014443891,1.1340819728565044,0.9835649288347565,0.9260775633799508,0.04370066896749475,0.9709039790687509,0.0,0.7720203705271469,0.5299272303590774,0.40911461673423966,hard,4.223734937580751,ood_failure,eligible,low,5000,small,moderate
g0027,27,CRK10,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK10,CRK10,llm-srbench/chem_react/CRK10,2,dA_dt,3500,500,500,500,49,6,-alpha * A ** 2 + alpha_t * np.sin(np.log(A + 1)),4,12,4,4,4,12,10,0,0,1,0,0,1.0,0.8333333333333334,0.0,0.0,0.08333333333333333,-1.7796864250756768,1.991043222106329,-2.996947046738142,0.15810325331281777,0.41176523419047206,0.6403273074996385,1.3260912117286472,35.321308177659986,36.83383990304082,1.013053984591379,8.281999556643626,16.35203361820032,0.0,0.12253975450459044,udsr,4.192188628882741,imcts,llm-srbench/chem_react/CRK10,3ddea9094734ff88,mixed_elementary,0.1056783985153259,0.6037022121836793,1.0,1.0,0.17617278944644926,1.0,0.0,0.8264259184169673,0.7546866277455425,0.6236925894516139,extreme,3.770729647182006,ood_failure,limited_quota,low,5000,small,moderate
g0028,28,CRK11,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK11,CRK11,llm-srbench/chem_react/CRK11,2,dA_dt,3500,500,500,500,46,5,-alpha * A ** 2 + alpha_m * np.sin(np.sqrt(A)),4,12,4,4,4,12,12,0,0,3,0,0,1.0,1.0,0.0,0.0,0.25,-0.8707958565504411,1.7538932909417517,-3.6033115891265073,-0.23560516889923666,0.6717372446054445,0.5119031275940991,0.9185843075314453,60.14946299084318,40.04071210098086,2.399206094172817,8.922744386245977,16.51321649843452,0.0,0.32114083224967105,udsr,2.2792029184491285,imcts,llm-srbench/chem_react/CRK11,2998593a16a01b4c,trigonometric,0.4415487171956554,0.5228255614650177,1.0,1.0,0.4172451505643148,1.0,0.0,0.8625867725846471,0.7889597818627021,0.6805462719360355,extreme,2.6246891474921927,ood_failure,limited_quota,low,5000,small,simple
g0029,29,CRK12,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK12,CRK12,llm-srbench/chem_react/CRK12,2,dA_dt,3500,500,500,500,69,8,-alpha_s * A * np.exp(-alpha_s * t) + alpha_t * np.sin(np.log(A + 1)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.657647884055118,-3.070292720114306,-3.9731650714838804,-3.0131055829007045,0.2777588351889295,0.9203415370280725,0.9821790456646333,6.172666147258931,3.7038207393474507,0.6689717435669108,2.8057338581515685,4.694696138524967,0.0,0.6732040942830373,udsr,1.086564977022432,dso,llm-srbench/chem_react/CRK12,9d9a6e4811677aec,mixed_elementary,-3.863970302084712,0.6201241909819417,0.18039900032646788,0.10367731685957657,0.11633179675226205,0.3362271252018405,0.0,0.1504991930481389,0.7477274744514792,0.11253238152487054,medium,1.5873551639408117,ood_failure,eligible,low,5000,small,moderate
g0030,30,CRK13,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK13,CRK13,llm-srbench/chem_react/CRK13,2,dA_dt,3500,500,500,500,39,5,-alpha * A + alpha_p * np.sin(beta * A),4,12,4,4,3,12,9,0,0,0,0,0,1.0,0.75,0.0,0.0,0.0,-3.0152732159466984,-1.72094133586896,-3.277950698640113,-2.195461055833647,1.0695017105979667,1.2282980442095424,2.2508198734158302,48.53273283832668,44.48569961610492,0.11409761987970306,10.877881550349436,16.316822325524154,0.8112781244591328,0.004926509262707241,udsr,7.446631582815046,imcts,llm-srbench/chem_react/CRK13,9051a3c35ac05d39,trigonometric,-2.368107275907829,1.1553835344865764,1.0,1.0,0.01983097682357952,1.0,1.0,0.8529746465235369,0.5209002528792201,0.4443147090736738,medium,1.2943318800777384,ood_failure,eligible,low,5000,small,simple
g0031,31,CRK14,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK14,CRK14,llm-srbench/chem_react/CRK14,2,dA_dt,3500,500,500,500,87,10,-alpha_s * np.sqrt(A) - alpha_s * A * np.exp(-alpha_s * t) + alpha_p * np.sin(beta * A),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.5131782791005963,-0.8283231232368826,-2.586184863073393,-0.43178502359834475,0.0330827837757402,0.514953596844201,0.9790717069951187,7.9859700673526515,1.2032136536107991,3.0581043508624752,1.51934109480827,2.810668442258976,0.0,0.7677925935131081,udsr,1.8563897993702179,dso,llm-srbench/chem_react/CRK14,27ad1ec901a4a2d1,mixed_elementary,-2.1707507011687395,0.4084123368918522,0.23343540764235637,0.03366581109327291,0.5318373063448123,0.18013408297706404,0.0,0.1912744308068985,0.8374447530378561,0.1601817684695396,medium,2.6848551558637137,ood_failure,eligible,low,5000,small,complex
g0032,32,CRK15,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK15,CRK15,llm-srbench/chem_react/CRK15,2,dA_dt,3500,500,500,500,88,10,-alpha * np.sqrt(A) - alpha * A * np.exp(-alpha_s * t) + alpha_t * np.sin(np.log(A + 1)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.568672858016563,-2.3934361546329233,-3.7009830082302786,-2.396652097067024,0.24294314778235676,0.46011955611904987,0.8813838638352854,7.720847067555973,2.6824472813544307,1.7729856450467254,2.4208672424219717,4.547651007950685,0.0,0.6358274489722434,udsr,1.8262684037672514,dso,llm-srbench/chem_react/CRK15,3eb8c966e835faa7,mixed_elementary,-3.4810545063247433,0.40891322477114844,0.2256809593944862,0.07508110350334576,0.3083361490141875,0.2895267685052951,0.0,0.18046982121689883,0.8372324914354036,0.15109519804632607,medium,2.1752367033836397,ood_failure,eligible,low,5000,small,complex
g0033,33,CRK16,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK16,CRK16,llm-srbench/chem_react/CRK16,2,dA_dt,3500,500,500,500,30,5,-alpha * A + beta * A ** gamma,4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-5.009139319240622,0.3471497616472769,-4.794120222684365,0.4357823189163653,0.20109842345261203,0.671699519117972,1.7926083487479207,7.803512929332393,6.744218509450324,0.21067644877495195,3.8644451294172057,7.069461386371992,0.0,0.28447929207105077,udsr,2.7228524990305436,dso,llm-srbench/chem_react/CRK16,1a3e369426189a7a,polynomial,-2.3309947787966725,0.6674211620872954,0.22809881128776757,0.18880177612691765,0.03662746413174829,0.4646929156498638,0.0,0.19787861677988844,0.727684404349485,0.14399318338497313,medium,5.3562890808878985,ood_failure,eligible,low,5000,small,simple
g0034,34,CRK17,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK17,CRK17,llm-srbench/chem_react/CRK17,2,dA_dt,3500,500,500,500,57,8,-alpha_s * A * np.exp(-alpha_s * t) + alpha_f * A ** beta,4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-3.830765455759714,-3.743135885604569,-2.803069160263393,-3.688964019948625,0.16171462638496548,0.7195466051439099,1.5533165279537027,8.25332513241343,2.0538132804270552,4.36056916255481,2.134209869468616,3.8725021150175865,0.0,0.7418673383726146,udsr,1.4507183529412133,pyoperon,llm-srbench/chem_react/CRK17,9058381342b83656,exponential_log,-3.7869506706821414,0.6308248729252977,0.24125514043585106,0.0574807322847478,0.7583552081372925,0.2547432850346946,0.0,0.2437851651762729,0.7431928390759477,0.18117938903195313,medium,0.08762957015514505,all_good,eligible,low,5000,small,moderate
g0035,35,CRK18,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK18,CRK18,llm-srbench/chem_react/CRK18,2,dA_dt,3500,500,500,500,44,6,-alpha * A ** 2 + alpha_p * np.sin(beta * A),4,12,4,4,4,12,12,0,0,3,0,0,1.0,1.0,0.0,0.0,0.25,-1.9174506357999557,3.748040321306661,-2.9421621578326973,3.08621882023097,0.2605065721096911,0.4401085530972869,1.4184655790137004,41.269164818270994,29.283032141977902,1.0827112370855083,7.684331436432046,15.180276355235296,0.0,0.02829826550929212,udsr,5.983915399023071,imcts,llm-srbench/chem_react/CRK18,2ff1a97316a11f60,trigonometric,0.9152948427533526,0.5118378514635931,1.0,0.8198390508751388,0.18828721629157646,0.9282042876083441,0.0,0.7580071790108694,0.7936160513165829,0.6015666642762284,extreme,5.665490957106616,ood_failure,limited_quota,low,5000,small,moderate
g0036,36,CRK19,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK19,CRK19,llm-srbench/chem_react/CRK19,2,dA_dt,3500,500,500,500,88,11,-alpha_s * A ** 2 - alpha_s * A * np.exp(-alpha_s * t) + alpha_t * np.sin(np.log(A + 1)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.0945459823238,-2.545530647783716,-3.3385342360721273,-1.5247551892875328,0.5684986379222536,0.6657863146178795,2.1962585801651002,5.796927463499026,5.957862139824988,0.07732830914913169,3.274509089873602,6.163627329724015,0.0,0.09494556718943852,udsr,4.545278306819591,dso,llm-srbench/chem_react/CRK19,b68e15cc31b25104,mixed_elementary,-3.320038315053758,0.8192659694646226,0.16940921000207695,0.16678552502516747,0.01343624965530944,0.3931090932323068,0.0,0.15899450403106263,0.6633370254843914,0.10546694137233117,medium,1.5490153345400843,ood_failure,eligible,low,5000,small,complex
g0037,37,CRK2,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK2,CRK2,llm-srbench/chem_react/CRK2,2,dA_dt,3500,500,500,500,44,5,-alpha * A + alpha_w * np.cos(np.log(A + 1)),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-0.34102321752792303,0.909443387375252,-0.5415715238071658,0.18772217371582856,0.817690631559201,0.8616918737888365,1.5987555793160322,23.442875130045636,26.22603389967997,0.6378340216770492,7.50691900882634,14.038516978035604,0.0,0.08932415855877952,udsr,4.112834502273343,imcts,llm-srbench/chem_react/CRK2,bebab86499ff6531,mixed_elementary,0.28421008492366445,0.8279659916905813,0.6855265897458142,0.7342498148496108,0.11091648620738466,0.9066767679093956,0.0,0.604226891330446,0.6596502110586775,0.3985783963934573,extreme,1.250466604903175,ood_failure,limited_quota,low,5000,small,simple
g0038,38,CRK20,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK20,CRK20,llm-srbench/chem_react/CRK20,2,dA_dt,3500,500,500,500,64,8,-alpha_s * A * np.exp(-alpha_s * t) + alpha_p * np.sin(beta * A),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.5183905104466535,0.14718686728258973,-1.563812753691689,0.9042333240669483,0.6322851848069728,0.8118052001877161,2.341085105982854,7.723698002458497,2.5634192918338017,1.5519609634556613,2.0882849299409747,3.9082572470068735,0.0,0.36166513284271756,udsr,3.0657526177595398,dso,llm-srbench/chem_react/CRK20,5cd0fce3c290d2e5,mixed_elementary,-1.1856018215820319,0.9193961382330519,0.2257643449445012,0.071748581244168,0.26989668664337196,0.249170676318965,0.0,0.1695310947944365,0.6209047947294928,0.10526266961360578,hard,2.6655773777292433,ood_failure,eligible,low,5000,small,moderate
g0039,39,CRK21,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK21,CRK21,llm-srbench/chem_react/CRK21,2,dA_dt,3500,500,500,500,72,10,-alpha_s * A * np.exp(-alpha_s * t) + alpha_q * A * np.log(beta * t + 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.4043643448333505,-1.4972326401365115,-2.8733807614017435,-1.2685160818648111,0.3517146705411066,1.8035486650306107,4.645585806050069,8.658716400459646,1.1316037027954173,8.502049387806764,1.5484913047978783,2.772559015304025,0.0,0.8773739929613105,imcts,1.3570772327578156,dso,llm-srbench/chem_react/CRK21,34d08295585a3a10,exponential_log,-2.4507984924849313,1.7208795613304795,0.25311222416911316,0.03166088976315563,1.0,0.18367121804842695,0.0,0.26803771168113677,0.2812596111310516,0.07538818255589345,medium,1.907131704696839,ood_failure,eligible,low,5000,small,complex
g0040,40,CRK22,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK22,CRK22,llm-srbench/chem_react/CRK22,2,dA_dt,3500,500,500,500,95,15,-alpha_s * A ** 2 - alpha_s * A * np.exp(-alpha_s * t) + alpha_z * A ** 2 / (beta * A ** 4 + 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.274180604262699,-0.23342154058947706,-3.8705240200183177,0.47100707135763686,0.19844755896008193,0.7270280253500244,1.4398834326288132,4.110204676584067,3.02336517318736,0.41959978734426234,2.3599593719808447,4.377269196829327,0.0,0.3173078074194852,udsr,3.083517501610348,pyoperon,llm-srbench/chem_react/CRK22,31c892d05402287b,exponential_log,-2.253801072426088,0.6184774084577889,0.12007511009499204,0.0846260556415846,0.07296232390174805,0.28213610597709576,0.0,0.1108033671907736,0.7484253326187773,0.08292804694503525,medium,4.040759063673222,ood_failure,eligible,low,5000,small,complex
g0041,41,CRK23,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK23,CRK23,llm-srbench/chem_react/CRK23,2,dA_dt,3500,500,500,500,48,5,-alpha * np.sqrt(A) + beta_p * np.sin(gamma * A),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.099306735563967,2.109301582485789,-2.1621923721429828,0.39011108750384993,0.8621786232939016,1.4901963246956706,3.074476917011472,18.43955529848809,20.628925702137742,3.1145358679167945,6.062511279895714,11.864986738124069,0.0,0.5185206220076001,udsr,2.1040586465971165,imcts,llm-srbench/chem_react/CRK23,ea29327f9b44897f,trigonometric,0.004997423460910921,1.383409637939343,0.5391870238420281,0.5775430794804215,0.5416515821113123,0.7314099263611019,0.0,0.5452442661156643,0.424269473576081,0.23133049775526954,extreme,4.208608318049755,ood_failure,limited_quota,low,5000,small,simple
g0042,42,CRK24,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK24,CRK24,llm-srbench/chem_react/CRK24,2,dA_dt,3500,500,500,500,58,8,-alpha * np.sqrt(A) - alpha * A ** 2 + alpha_f * A ** beta,4,12,4,4,4,12,10,0,0,1,0,0,1.0,0.8333333333333334,0.0,0.0,0.08333333333333333,-1.8065312967645843,2.156973352021429,-2.9795982027471233,0.7165644838515721,0.7428025422146141,0.9506790178057984,2.0163159222530993,35.32725736200215,37.4845843248695,0.19057531440226633,8.557403538978804,16.80523555961743,0.0,0.05564095787820219,udsr,5.057442765958731,imcts,llm-srbench/chem_react/CRK24,28112a1a3fb873de,polynomial,0.17522102762842232,0.932095300015862,1.0,1.0,0.03313157945150634,1.0,0.0,0.8049697369177259,0.615523262172525,0.49547759841775785,extreme,3.9635046487860137,ood_failure,limited_quota,low,5000,small,moderate
g0043,43,CRK25,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK25,CRK25,llm-srbench/chem_react/CRK25,2,dA_dt,3500,500,500,500,48,6,-alpha * A + alpha_t * t * np.sin(np.log(A + 1)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.7564224412368032,2.470323554638826,-2.6470842582156946,2.0514732627356222,0.3809838901282393,0.40817930975475714,0.7625300661239809,22.782755931638405,21.05218541491493,0.33944190111118516,6.639239034693816,12.863198995630801,0.0,0.05539931666490809,udsr,4.970980303373747,imcts,llm-srbench/chem_react/CRK25,2d934f03a6589c95,mixed_elementary,-0.14304944329898853,0.39197451515234694,0.6662190978820375,0.5893934217396152,0.059021681483896665,0.8013910334904151,0.0,0.5284567374392044,0.8444106201060688,0.4462344813602686,hard,5.226745995875629,ood_failure,eligible,low,5000,small,moderate
g0044,44,CRK26,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK26,CRK26,llm-srbench/chem_react/CRK26,2,dA_dt,3500,500,500,500,85,10,-alpha_s * A ** 2 - alpha_s * A * np.exp(-alpha_s * t) + alpha_m * np.sin(np.sqrt(A)),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-4.070071120006422,0.2086417141564797,-3.384834144623712,0.412926603195771,0.22439119110439049,0.8781904144207558,1.2825567889674594,6.431982132632763,1.4914104409577806,1.9469637170394067,1.7495635917420962,2.9088141616905268,0.0,0.8718990458348532,udsr,0.9775073262333476,pyoperon,llm-srbench/chem_react/CRK26,c6f964c860c8ca39,mixed_elementary,-1.930714702924971,0.6526657617826723,0.1879836021526729,0.04173468810888347,0.3385935098825227,0.2080696645187296,0.0,0.15199739452579608,0.7339373105245925,0.1115565589450082,hard,4.278712834162902,ood_failure,eligible,low,5000,small,complex
g0045,45,CRK27,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK27,CRK27,llm-srbench/chem_react/CRK27,2,dA_dt,3500,500,500,500,76,11,-alpha_s * A ** 2 - alpha_s * A * np.exp(-alpha_s * t) + alpha_f * A ** beta,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.771708988806091,-0.344194475914573,-3.251041626111162,-0.7373340914566322,0.14857282293970425,0.194094133359473,0.4691183203734983,5.777620978036232,2.1382040341900725,2.156301602020913,2.096083138120188,3.700610215269288,0.0,0.9744183580260397,udsr,0.3266917850938933,pyoperon,llm-srbench/chem_react/CRK27,6556d023ffc2beb7,exponential_log,-2.057951732360332,0.20117588200642972,0.16884452439394673,0.05984348802410526,0.37500046540715876,0.2501169238984616,0.0,0.16130256654723815,0.925265488613186,0.14924769805089128,medium,3.427514512891518,ood_failure,eligible,low,5000,small,complex
g0046,46,CRK28,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK28,CRK28,llm-srbench/chem_react/CRK28,2,dA_dt,3500,500,500,500,76,12,-alpha_s * A * np.exp(-alpha_s * t) + alpha_z * A ** 2 / (beta * A ** 4 + 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.0413734902935685,-3.3918796416634507,-3.821440416142998,-3.0183427726548437,0.442261142355181,0.5724847614109867,1.2363166259567357,1.733938814771547,2.5470058166980487,0.2427212554094437,2.2024502576892337,4.388317823787464,0.0,0.43817446079514544,udsr,2.91635861252444,dso,llm-srbench/chem_react/CRK28,7404bcd990a50762,exponential_log,-3.71662656597851,0.5647094582267781,0.05057291427366729,0.07128903999289887,0.04220053013478243,0.2630236874930171,0.0,0.07528413226281723,0.7712106140128051,0.058059921867828504,medium,0.6494938486301178,one_method_wins,eligible,low,5000,small,complex
g0047,47,CRK29,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK29,CRK29,llm-srbench/chem_react/CRK29,2,dA_dt,3500,500,500,500,90,14,-alpha_s * A - alpha_s * A * np.exp(-alpha_s * t) + alpha_z * A ** 2 / (beta * A ** 4 + 1),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-2.990177367751133,0.2741568317936359,-2.418172269472426,0.1842821866080478,0.8879992528930918,0.8471180732387711,2.5314431673005995,5.630280579182151,3.712376463546969,0.7114065037317042,2.854837376463762,5.310184648678792,0.0,0.5643133862409084,udsr,1.8761078775951234,imcts,llm-srbench/chem_react/CRK29,f3386469e7fce50d,exponential_log,-1.3580102679787485,1.0227357133342467,0.1645350397448943,0.10391685834434086,0.12371182940213198,0.3421854279657412,0.0,0.14673348153812624,0.5771125116369906,0.08468172807170803,hard,3.264334199544769,ood_failure,eligible,low,5000,small,complex
g0048,48,CRK3,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK3,CRK3,llm-srbench/chem_react/CRK3,2,dA_dt,3500,500,500,500,88,11,-alpha_s * A ** 2 - alpha_s * A * np.exp(-alpha_s * t) + alpha_w * np.cos(np.log(A + 1)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.9800847351157054,-1.2735854382260237,-3.20489094874442,-0.6139022780906515,0.11846785404930071,0.14859023495526968,0.38053472855933856,5.804737415196931,3.152792273771331,0.6087699307069158,2.4537105246941135,4.498152863994459,0.0,0.32390818312831743,udsr,2.954540474177323,pyoperon,llm-srbench/chem_react/CRK3,c1cbcc36feecbf2b,mixed_elementary,-2.6268350866708645,0.15923661050383575,0.16963763932094486,0.08824973016867699,0.10586181076052466,0.2935120271234964,0.0,0.13549105364779598,0.9430381226552401,0.12777322886859796,medium,2.7064992968896817,ood_failure,eligible,low,5000,small,complex
g0049,49,CRK30,llm-srbench,chem_react,chem_react,sim-datasets-data/llm-srbench/chem_react/CRK30,CRK30,llm-srbench/chem_react/CRK30,2,dA_dt,3500,500,500,500,83,10,-alpha_s * A - alpha_s * A * np.exp(-alpha_s * t) + alpha_t * np.sin(np.log(A + 1)),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-4.500837562384749,-3.5022047694799263,-3.4049650200289463,-2.537788926819184,0.25851009122939406,0.5139870838398996,0.9040614829399782,7.249989306006936,3.9052827101838727,0.5585585187288598,2.5286165659479964,4.831408387041218,0.0,0.18431382001515473,udsr,4.005798761559933,dso,llm-srbench/chem_react/CRK30,15206f9bf38449c0,mixed_elementary,-4.001521165932338,0.4381091483698343,0.21190907937336348,0.10931780952767998,0.09712930329836242,0.3026012510320212,0.0,0.1572589317133217,0.8248601147333638,0.12971662045589677,medium,0.9986327929048229,ood_failure,eligible,low,5000,small,complex
